"var","step_col","coef","step_idx","lambda","log_lambda"
"CSUSF","s91",1.47482956629542,92,0.00030653907620498,-8.09016531901787
"CSDLF","s0",0,1,1.45630895831622,0.375905123909727
"CSDLF","s1",0,2,1.32693448421509,0.282871382778654
"CSDLF","s2",0,3,1.2090532818221,0.189837641647582
"CSDLF","s3",0,4,1.1016443205555,0.0968039005165092
"CSDLF","s4",0,5,1.00377727537633,0.00377015938543671
"CSDLF","s5",0,6,0.914604468757992,-0.0892635817456359
"CSDLF","s6",0,7,0.833353528509075,-0.182297322876708
"CSDLF","s7",0,8,0.759320697854897,-0.275331064007781
"CSDLF","s8",0.0409423459433717,9,0.691864739833004,-0.368364805138854
"CSDLF","s9",0.123723681094561,10,0.630401383205366,-0.461398546269926
"CSDLF","s10",0.17535912188681,11,0.574398261780418,-0.554432287400999
"CSDLF","s11",0.216792989337048,12,0.523370303311792,-0.647466028532071
"CSDLF","s12",0.253846773723891,13,0.476875528034572,-0.740499769663144
"CSDLF","s13",0.287588665510621,14,0.43451122044801,-0.833533510794216
"CSDLF","s14",0.318334208716896,15,0.395910441186514,-0.926567251925289
"CSDLF","s15",0.346733562669175,16,0.360738848766403,-1.01960099305636
"CSDLF","s16",0.377621491258851,17,0.328691803679924,-1.11263473418743
"CSDLF","s17",0.408914101722798,18,0.299491729753571,-1.20566847531851
"CSDLF","s18",0.438186511380633,19,0.272885709916059,-1.29870221644958
"CSDLF","s19",0.471649467095578,20,0.248643295551648,-1.39173595758065
"CSDLF","s20",0.501803742098888,21,0.226554510464478,-1.48476969871172
"CSDLF","s21",0.529262536665574,22,0.206428032165209,-1.5778034398428
"CSDLF","s22",0.55427926208004,23,0.188089534727149,-1.67083718097387
"CSDLF","s23",0.577101134136164,24,0.171380178858469,-1.76387092210494
"CSDLF","s24",0.557887996247774,25,0.156155236112248,-1.85690466323601
"CSDLF","s25",0.525666796820104,26,0.142282835317901,-1.94993840436709
"CSDLF","s26",0.488115639059692,27,0.129642820376185,-2.04297214549816
"CSDLF","s27",0.44348068945042,28,0.11812570952455,-2.13600588662923
"CSDLF","s28",0.39468499343195,29,0.107631747058487,-2.2290396277603
"CSDLF","s29",0.348680612229331,30,0.098070039295336,-2.32207336889138
"CSDLF","s30",0.429428125637173,31,0.0893577672966927,-2.41510711002245
"CSDLF","s31",0.675541218923375,32,0.081419469530381,-2.50814085115352
"CSDLF","s32",0.869022056222442,33,0.0741863882587631,-2.60117459228459
"CSDLF","s33",1.04559049731744,34,0.0675958739921083,-2.69420833341567
"CSDLF","s34",1.20627090035317,35,0.0615908428486847,-2.78724207454674
"CSDLF","s35",1.35325761253312,36,0.0561192821214836,-2.88027581567781
"CSDLF","s36",1.4948889668503,37,0.0511337997690337,-2.97330955680888
"CSDLF","s37",1.5625110624989,38,0.0465912139282103,-3.06634329793996
"CSDLF","s38",1.62820866784292,39,0.0424521788935944,-3.15937703907103
"CSDLF","s39",1.68816265212743,40,0.0386808443237953,-3.2524107802021
"CSDLF","s40",1.74288091040228,41,0.0352445447229435,-3.34544452133317
"CSDLF","s41",1.79275602379343,42,0.0321135165077928,-3.43847826246425
"CSDLF","s42",1.83820138688576,43,0.0292606402098008,-3.53151200359532
"CSDLF","s43",1.87482628100963,44,0.0266612055792658,-3.62454574472639
"CSDLF","s44",1.9100351982927,45,0.0242926975569655,-3.71757948585747
"CSDLF","s45",1.9428525732987,46,0.0221346012594847,-3.81061322698854
"CSDLF","s46",1.96937586374291,47,0.0201682242891094,-3.90364696811961
"CSDLF","s47",1.99532345416919,48,0.0183765348292203,-3.99668070925068
"CSDLF","s48",2.01841182714392,49,0.0167440141228447,-4.08971445038176
"CSDLF","s49",2.03941266139389,50,0.0152565220566078,-4.18274819151283
"CSDLF","s50",2.05857476117762,51,0.0139011746858355,-4.2757819326439
"CSDLF","s51",2.07604202901509,52,0.0126662326399888,-4.36881567377497
"CSDLF","s52",2.09142806538522,53,0.0115409994418521,-4.46184941490605
"CSDLF","s53",2.10579599763349,54,0.0105157288597653,-4.55488315603712
"CSDLF","s54",2.11895351273264,55,0.00958154049042696,-4.64791689716819
"CSDLF","s55",2.14958095237299,56,0.00873034284108958,-4.74095063829926
"CSDLF","s56",2.2220541282797,57,0.00795476324492032,-4.83398437943034
"CSDLF","s57",2.2912116278372,58,0.00724808400248779,-4.92701812056141
"CSDLF","s58",2.35250529895285,59,0.00660418419626336,-5.02005186169248
"CSDLF","s59",2.40630364940181,60,0.00601748667416168,-5.11308560282355
"CSDLF","s60",2.45392175746181,61,0.00548290974291738,-5.20611934395463
"CSDLF","s61",2.49801853615171,62,0.00499582315288907,-5.2991530850857
"CSDLF","s62",2.53752213494843,63,0.00455200799305198,-5.39218682621677
"CSDLF","s63",2.6038925517755,64,0.00414762014880898,-5.48522056734784
"CSDLF","s64",2.6548841713272,65,0.00377915700610892,-5.57825430847892
"CSDLF","s65",2.70240420982496,66,0.00344342711347937,-5.67128804960999
"CSDLF","s66",2.74455528439829,67,0.00313752253920067,-5.76432179074106
"CSDLF","s67",2.78384883225696,68,0.00285879368419255,-5.85735553187213
"CSDLF","s68",2.81921893893444,69,0.00260482633245443,-5.95038927300321
"CSDLF","s69",2.85313066232185,70,0.00237342074028138,-6.04342301413428
"CSDLF","s70",2.88336009151797,71,0.00216257258313645,-6.13645675526535
"CSDLF","s71",2.91119432089226,72,0.0019704555951504,-6.22949049639642
"CSDLF","s72",2.93669953249818,73,0.00179540575088043,-6.3225242375275
"CSDLF","s73",2.96599484429123,74,0.00163590685231781,-6.41555797865857
"CSDLF","s74",3.00047805017428,75,0.00149057739630611,-6.50859171978964
"CSDLF","s75",3.0306421975821,76,0.00135815860862172,-6.60162546092071
"CSDLF","s76",3.04682691068373,77,0.00123750354107375,-6.69465920205179
"CSDLF","s77",3.06469805596524,78,0.00112756713718743,-6.78769294318286
"CSDLF","s78",3.0802885804724,79,0.00102739718042495,-6.88072668431393
"CSDLF","s79",3.09497285663164,80,0.000936126046541284,-6.973760425445
"CSDLF","s80",3.10818292687194,81,0.000852963188638053,-7.06679416657608
"CSDLF","s81",3.12038733466115,82,0.000777188289824504,-7.15982790770715
"CSDLF","s82",3.13113304710035,83,0.000708145024177179,-7.25286164883822
"CSDLF","s83",3.14140479114472,84,0.000645235371958748,-7.34589538996929
"CSDLF","s84",3.14883552930745,85,0.000587914439857136,-7.43892913110037
"CSDLF","s85",3.15721001539181,86,0.000535685741380322,-7.53196287223144
"CSDLF","s86",3.16162877048621,87,0.000488096896527863,-7.62499661336251
"CSDLF","s87",3.16817208440894,88,0.000444735713491745,-7.71803035449358
"CSDLF","s88",3.17156848940121,89,0.000405226618448127,-7.81106409562466
"CSDLF","s89",3.17544327909144,90,0.000369227402516555,-7.90409783675573
"CSDLF","s90",3.17870215378488,91,0.000336426257710347,-7.9971315778868
"CSDLF","s91",3.18144175496452,92,0.00030653907620498,-8.09016531901787
"CSULF","s0",0,1,1.45630895831622,0.375905123909727
"CSULF","s1",0,2,1.32693448421509,0.282871382778654
"CSULF","s2",0,3,1.2090532818221,0.189837641647582
"CSULF","s3",0,4,1.1016443205555,0.0968039005165092
"CSULF","s4",0,5,1.00377727537633,0.00377015938543671
"CSULF","s5",0,6,0.914604468757992,-0.0892635817456359
"CSULF","s6",0,7,0.833353528509075,-0.182297322876708
"CSULF","s7",0,8,0.759320697854897,-0.275331064007781
"CSULF","s8",0,9,0.691864739833004,-0.368364805138854
"CSULF","s9",0,10,0.630401383205366,-0.461398546269926
"CSULF","s10",0,11,0.574398261780418,-0.554432287400999
"CSULF","s11",0,12,0.523370303311792,-0.647466028532071
"CSULF","s12",0,13,0.476875528034572,-0.740499769663144
"CSULF","s13",0,14,0.43451122044801,-0.833533510794216
"CSULF","s14",0,15,0.395910441186514,-0.926567251925289
"CSULF","s15",0,16,0.360738848766403,-1.01960099305636
"CSULF","s16",0,17,0.328691803679924,-1.11263473418743
"CSULF","s17",0,18,0.299491729753571,-1.20566847531851
"CSULF","s18",0,19,0.272885709916059,-1.29870221644958
"CSULF","s19",0,20,0.248643295551648,-1.39173595758065
"CSULF","s20",0,21,0.226554510464478,-1.48476969871172
"CSULF","s21",0,22,0.206428032165209,-1.5778034398428
"CSULF","s22",0,23,0.188089534727149,-1.67083718097387
"CSULF","s23",0,24,0.171380178858469,-1.76387092210494
"CSULF","s24",0,25,0.156155236112248,-1.85690466323601
"CSULF","s25",0,26,0.142282835317901,-1.94993840436709
"CSULF","s26",0,27,0.129642820376185,-2.04297214549816
"CSULF","s27",0,28,0.11812570952455,-2.13600588662923
"CSULF","s28",0,29,0.107631747058487,-2.2290396277603
"CSULF","s29",0,30,0.098070039295336,-2.32207336889138
"CSULF","s30",-0.0877087823375618,31,0.0893577672966927,-2.41510711002245
"CSULF","s31",-0.259228358350363,32,0.081419469530381,-2.50814085115352
"CSULF","s32",-0.402523136561286,33,0.0741863882587631,-2.60117459228459
"CSULF","s33",-0.533223947729216,34,0.0675958739921083,-2.69420833341567
"CSULF","s34",-0.652213347421904,35,0.0615908428486847,-2.78724207454674
"CSULF","s35",-0.766931247695261,36,0.0561192821214836,-2.88027581567781
"CSULF","s36",-0.880932071400928,37,0.0511337997690337,-2.97330955680888
"CSULF","s37",-0.928546789897376,38,0.0465912139282103,-3.06634329793996
"CSULF","s38",-0.975498940422855,39,0.0424521788935944,-3.15937703907103
"CSULF","s39",-1.01856545148686,40,0.0386808443237953,-3.2524107802021
"CSULF","s40",-1.0587960453918,41,0.0352445447229435,-3.34544452133317
"CSULF","s41",-1.09638247751726,42,0.0321135165077928,-3.43847826246425
"CSULF","s42",-1.13149828734432,43,0.0292606402098008,-3.53151200359532
"CSULF","s43",-1.14630890712724,44,0.0266612055792658,-3.62454574472639
"CSULF","s44",-1.15774046879158,45,0.0242926975569655,-3.71757948585747
"CSULF","s45",-1.16945802758289,46,0.0221346012594847,-3.81061322698854
"CSULF","s46",-1.18582641094192,47,0.0201682242891094,-3.90364696811961
"CSULF","s47",-1.20709629035975,48,0.0183765348292203,-3.99668070925068
"CSULF","s48",-1.22800483211273,49,0.0167440141228447,-4.08971445038176
"CSULF","s49",-1.24789457983069,50,0.0152565220566078,-4.18274819151283
"CSULF","s50",-1.26679140571318,51,0.0139011746858355,-4.2757819326439
"CSULF","s51",-1.28473787097635,52,0.0126662326399888,-4.36881567377497
"CSULF","s52",-1.30035269124836,53,0.0115409994418521,-4.46184941490605
"CSULF","s53",-1.31518982798066,54,0.0105157288597653,-4.55488315603712
"CSULF","s54",-1.3292448014815,55,0.00958154049042696,-4.64791689716819
"CSULF","s55",-1.35087145764557,56,0.00873034284108958,-4.74095063829926
"CSULF","s56",-1.38243831654588,57,0.00795476324492032,-4.83398437943034
"CSULF","s57",-1.4126324773749,58,0.00724808400248779,-4.92701812056141
"CSULF","s58",-1.44031116762685,59,0.00660418419626336,-5.02005186169248
"CSULF","s59",-1.46511377986776,60,0.00601748667416168,-5.11308560282355
"CSULF","s60",-1.48726254313742,61,0.00548290974291738,-5.20611934395463
"CSULF","s61",-1.50794742746362,62,0.00499582315288907,-5.2991530850857
"CSULF","s62",-1.52674023520085,63,0.00455200799305198,-5.39218682621677
"CSULF","s63",-1.55559285757056,64,0.00414762014880898,-5.48522056734784
"CSULF","s64",-1.57914435634659,65,0.00377915700610892,-5.57825430847892
"CSULF","s65",-1.60153914952274,66,0.00344342711347937,-5.67128804960999
"CSULF","s66",-1.62179594284063,67,0.00313752253920067,-5.76432179074106
"CSULF","s67",-1.64094146762659,68,0.00285879368419255,-5.85735553187213
"CSULF","s68",-1.65849885936564,69,0.00260482633245443,-5.95038927300321
"CSULF","s69",-1.67547101903198,70,0.00237342074028138,-6.04342301413428
"CSULF","s70",-1.69089880470164,71,0.00216257258313645,-6.13645675526535
"CSULF","s71",-1.70529493457988,72,0.0019704555951504,-6.22949049639642
"CSULF","s72",-1.7186704321789,73,0.00179540575088043,-6.3225242375275
"CSULF","s73",-1.73347001730788,74,0.00163590685231781,-6.41555797865857
"CSULF","s74",-1.76764696598227,75,0.00149057739630611,-6.50859171978964
"CSULF","s75",-1.81132735863294,76,0.00135815860862172,-6.60162546092071
"CSULF","s76",-1.84312343327577,77,0.00123750354107375,-6.69465920205179
"CSULF","s77",-1.87682364757684,78,0.00112756713718743,-6.78769294318286
"CSULF","s78",-1.90586428813578,79,0.00102739718042495,-6.88072668431393
"CSULF","s79",-1.93296390028073,80,0.000936126046541284,-6.973760425445
"CSULF","s80",-1.95721387903576,81,0.000852963188638053,-7.06679416657608
"CSULF","s81",-1.97953484677313,82,0.000777188289824504,-7.15982790770715
"CSULF","s82",-1.99906136467955,83,0.000708145024177179,-7.25286164883822
"CSULF","s83",-2.018412250553,84,0.000645235371958748,-7.34589538996929
"CSULF","s84",-2.0330662563168,85,0.000587914439857136,-7.43892913110037
"CSULF","s85",-2.05089972098418,86,0.000535685741380322,-7.53196287223144
"CSULF","s86",-2.06067620604639,87,0.000488096896527863,-7.62499661336251
"CSULF","s87",-2.0762643514062,88,0.000444735713491745,-7.71803035449358
"CSULF","s88",-2.08484125078606,89,0.000405226618448127,-7.81106409562466
"CSULF","s89",-2.09502911944293,90,0.000369227402516555,-7.90409783675573
"CSULF","s90",-2.10421652190172,91,0.000336426257710347,-7.9971315778868
"CSULF","s91",-2.112460935576,92,0.00030653907620498,-8.09016531901787
"CDUVB","s0",0,1,1.45630895831622,0.375905123909727
"CDUVB","s1",0,2,1.32693448421509,0.282871382778654
"CDUVB","s2",0,3,1.2090532818221,0.189837641647582
"CDUVB","s3",0,4,1.1016443205555,0.0968039005165092
"CDUVB","s4",0,5,1.00377727537633,0.00377015938543671
"CDUVB","s5",0,6,0.914604468757992,-0.0892635817456359
"CDUVB","s6",0,7,0.833353528509075,-0.182297322876708
"CDUVB","s7",0,8,0.759320697854897,-0.275331064007781
"CDUVB","s8",0,9,0.691864739833004,-0.368364805138854
"CDUVB","s9",0,10,0.630401383205366,-0.461398546269926
"CDUVB","s10",-0.00410871274306684,11,0.574398261780418,-0.554432287400999
"CDUVB","s11",-0.0235330044790496,12,0.523370303311792,-0.647466028532071
"CDUVB","s12",-0.0413169069418825,13,0.476875528034572,-0.740499769663144
"CDUVB","s13",-0.0575226800984207,14,0.43451122044801,-0.833533510794216
"CDUVB","s14",-0.0722885035694897,15,0.395910441186514,-0.926567251925289
"CDUVB","s15",-0.08570391605965,16,0.360738848766403,-1.01960099305636
"CDUVB","s16",-0.1261806572855,17,0.328691803679924,-1.11263473418743
"CDUVB","s17",-0.172440114226392,18,0.299491729753571,-1.20566847531851
"CDUVB","s18",-0.217047072897196,19,0.272885709916059,-1.29870221644958
"CDUVB","s19",-0.260276587373516,20,0.248643295551648,-1.39173595758065
"CDUVB","s20",-0.300970970216827,21,0.226554510464478,-1.48476969871172
"CDUVB","s21",-0.337897150756663,22,0.206428032165209,-1.5778034398428
"CDUVB","s22",-0.371517753063483,23,0.188089534727149,-1.67083718097387
"CDUVB","s23",-0.402407578649937,24,0.171380178858469,-1.76387092210494
"CDUVB","s24",-0.434955263175673,25,0.156155236112248,-1.85690466323601
"CDUVB","s25",-0.465766634033326,26,0.142282835317901,-1.94993840436709
"CDUVB","s26",-0.493093637288797,27,0.129642820376185,-2.04297214549816
"CDUVB","s27",-0.531250304582643,28,0.11812570952455,-2.13600588662923
"CDUVB","s28",-0.649849723550102,29,0.107631747058487,-2.2290396277603
"CDUVB","s29",-0.757894327662882,30,0.098070039295336,-2.32207336889138
"CDUVB","s30",-0.853430143888591,31,0.0893577672966927,-2.41510711002245
"CDUVB","s31",-0.916542999517692,32,0.081419469530381,-2.50814085115352
"CDUVB","s32",-0.979033837820318,33,0.0741863882587631,-2.60117459228459
"CDUVB","s33",-1.0359383590176,34,0.0675958739921083,-2.69420833341567
"CDUVB","s34",-1.08781373645477,35,0.0615908428486847,-2.78724207454674
"CDUVB","s35",-1.15178550437589,36,0.0561192821214836,-2.88027581567781
"CDUVB","s36",-1.20908068944172,37,0.0511337997690337,-2.97330955680888
"CDUVB","s37",-1.26911673120572,38,0.0465912139282103,-3.06634329793996
"CDUVB","s38",-1.32286340153564,39,0.0424521788935944,-3.15937703907103
"CDUVB","s39",-1.37172802356558,40,0.0386808443237953,-3.2524107802021
"CDUVB","s40",-1.41622997295986,41,0.0352445447229435,-3.34544452133317
"CDUVB","s41",-1.45677089087851,42,0.0321135165077928,-3.43847826246425
"CDUVB","s42",-1.49370837347145,43,0.0292606402098008,-3.53151200359532
"CDUVB","s43",-1.52206589445016,44,0.0266612055792658,-3.62454574472639
"CDUVB","s44",-1.5498480337856,45,0.0242926975569655,-3.71757948585747
"CDUVB","s45",-1.57472802158409,46,0.0221346012594847,-3.81061322698854
"CDUVB","s46",-1.59480743297018,47,0.0201682242891094,-3.90364696811961
"CDUVB","s47",-1.6105937759103,48,0.0183765348292203,-3.99668070925068
"CDUVB","s48",-1.62453599998323,49,0.0167440141228447,-4.08971445038176
"CDUVB","s49",-1.63720409298548,50,0.0152565220566078,-4.18274819151283
"CDUVB","s50",-1.64872922594748,51,0.0139011746858355,-4.2757819326439
"CDUVB","s51",-1.65922221233407,52,0.0126662326399888,-4.36881567377497
"CDUVB","s52",-1.66893547979649,53,0.0115409994418521,-4.46184941490605
"CDUVB","s53",-1.67769589841322,54,0.0105157288597653,-4.55488315603712
"CDUVB","s54",-1.68563548999419,55,0.00958154049042696,-4.64791689716819
"CDUVB","s55",-1.69138378211677,56,0.00873034284108958,-4.74095063829926
"CDUVB","s56",-1.6950293167856,57,0.00795476324492032,-4.83398437943034
"CDUVB","s57",-1.69845224468089,58,0.00724808400248779,-4.92701812056141
"CDUVB","s58",-1.70479366036604,59,0.00660418419626336,-5.02005186169248
"CDUVB","s59",-1.71194372762556,60,0.00601748667416168,-5.11308560282355
"CDUVB","s60",-1.71884367821698,61,0.00548290974291738,-5.20611934395463
"CDUVB","s61",-1.72522670148706,62,0.00499582315288907,-5.2991530850857
"CDUVB","s62",-1.73110410951474,63,0.00455200799305198,-5.39218682621677
"CDUVB","s63",-1.73414437671347,64,0.00414762014880898,-5.48522056734784
"CDUVB","s64",-1.73688027823284,65,0.00377915700610892,-5.57825430847892
"CDUVB","s65",-1.7392591969129,66,0.00344342711347937,-5.67128804960999
"CDUVB","s66",-1.74149581962954,67,0.00313752253920067,-5.76432179074106
"CDUVB","s67",-1.74347806954352,68,0.00285879368419255,-5.85735553187213
"CDUVB","s68",-1.74531053669961,69,0.00260482633245443,-5.95038927300321
"CDUVB","s69",-1.73979581555587,70,0.00237342074028138,-6.04342301413428
"CDUVB","s70",-1.73166804434116,71,0.00216257258313645,-6.13645675526535
"CDUVB","s71",-1.72154577131468,72,0.0019704555951504,-6.22949049639642
"CDUVB","s72",-1.7100945251233,73,0.00179540575088043,-6.3225242375275
"CDUVB","s73",-1.69300871997222,74,0.00163590685231781,-6.41555797865857
"CDUVB","s74",-1.65170841010922,75,0.00149057739630611,-6.50859171978964
"CDUVB","s75",-1.59661469949947,76,0.00135815860862172,-6.60162546092071
"CDUVB","s76",-1.56144156948153,77,0.00123750354107375,-6.69465920205179
"CDUVB","s77",-1.52393185166835,78,0.00112756713718743,-6.78769294318286
"CDUVB","s78",-1.49173892305298,79,0.00102739718042495,-6.88072668431393
"CDUVB","s79",-1.46162032555896,80,0.000936126046541284,-6.973760425445
"CDUVB","s80",-1.4346533178102,81,0.000852963188638053,-7.06679416657608
"CDUVB","s81",-1.40976789100255,82,0.000777188289824504,-7.15982790770715
"CDUVB","s82",-1.38801612555525,83,0.000708145024177179,-7.25286164883822
"CDUVB","s83",-1.36617856118913,84,0.000645235371958748,-7.34589538996929
"CDUVB","s84",-1.34958004163457,85,0.000587914439857136,-7.43892913110037
"CDUVB","s85",-1.3286752709651,86,0.000535685741380322,-7.53196287223144
"CDUVB","s86",-1.31733375499066,87,0.000488096896527863,-7.62499661336251
"CDUVB","s87",-1.2984803577216,88,0.000444735713491745,-7.71803035449358
"CDUVB","s88",-1.28815219739794,89,0.000405226618448127,-7.81106409562466
"CDUVB","s89",-1.27564588944567,90,0.000369227402516555,-7.90409783675573
"CDUVB","s90",-1.26418551378617,91,0.000336426257710347,-7.9971315778868
"CDUVB","s91",-1.25377965211616,92,0.00030653907620498,-8.09016531901787
"DUVB","s0",0,1,1.45630895831622,0.375905123909727
"DUVB","s1",0,2,1.32693448421509,0.282871382778654
"DUVB","s2",0,3,1.2090532818221,0.189837641647582
"DUVB","s3",0,4,1.1016443205555,0.0968039005165092
"DUVB","s4",0,5,1.00377727537633,0.00377015938543671
"DUVB","s5",0,6,0.914604468757992,-0.0892635817456359
"DUVB","s6",0,7,0.833353528509075,-0.182297322876708
"DUVB","s7",0,8,0.759320697854897,-0.275331064007781
"DUVB","s8",0,9,0.691864739833004,-0.368364805138854
"DUVB","s9",0,10,0.630401383205366,-0.461398546269926
"DUVB","s10",0,11,0.574398261780418,-0.554432287400999
"DUVB","s11",0,12,0.523370303311792,-0.647466028532071
"DUVB","s12",0,13,0.476875528034572,-0.740499769663144
"DUVB","s13",0,14,0.43451122044801,-0.833533510794216
"DUVB","s14",0,15,0.395910441186514,-0.926567251925289
"DUVB","s15",0,16,0.360738848766403,-1.01960099305636
"DUVB","s16",0,17,0.328691803679924,-1.11263473418743
"DUVB","s17",0,18,0.299491729753571,-1.20566847531851
"DUVB","s18",0,19,0.272885709916059,-1.29870221644958
"DUVB","s19",0,20,0.248643295551648,-1.39173595758065
"DUVB","s20",0,21,0.226554510464478,-1.48476969871172
"DUVB","s21",0,22,0.206428032165209,-1.5778034398428
"DUVB","s22",0,23,0.188089534727149,-1.67083718097387
"DUVB","s23",0,24,0.171380178858469,-1.76387092210494
"DUVB","s24",0,25,0.156155236112248,-1.85690466323601
"DUVB","s25",0,26,0.142282835317901,-1.94993840436709
"DUVB","s26",0,27,0.129642820376185,-2.04297214549816
"DUVB","s27",0,28,0.11812570952455,-2.13600588662923
"DUVB","s28",0,29,0.107631747058487,-2.2290396277603
"DUVB","s29",0,30,0.098070039295336,-2.32207336889138
"DUVB","s30",0,31,0.0893577672966927,-2.41510711002245
"DUVB","s31",0,32,0.081419469530381,-2.50814085115352
"DUVB","s32",0,33,0.0741863882587631,-2.60117459228459
"DUVB","s33",0,34,0.0675958739921083,-2.69420833341567
"DUVB","s34",0,35,0.0615908428486847,-2.78724207454674
"DUVB","s35",0,36,0.0561192821214836,-2.88027581567781
"DUVB","s36",0,37,0.0511337997690337,-2.97330955680888
"DUVB","s37",0,38,0.0465912139282103,-3.06634329793996
"DUVB","s38",0,39,0.0424521788935944,-3.15937703907103
"DUVB","s39",0,40,0.0386808443237953,-3.2524107802021
"DUVB","s40",0,41,0.0352445447229435,-3.34544452133317
"DUVB","s41",0,42,0.0321135165077928,-3.43847826246425
"DUVB","s42",0,43,0.0292606402098008,-3.53151200359532
"DUVB","s43",0,44,0.0266612055792658,-3.62454574472639
"DUVB","s44",0,45,0.0242926975569655,-3.71757948585747
"DUVB","s45",0,46,0.0221346012594847,-3.81061322698854
"DUVB","s46",0,47,0.0201682242891094,-3.90364696811961
"DUVB","s47",0,48,0.0183765348292203,-3.99668070925068
"DUVB","s48",0,49,0.0167440141228447,-4.08971445038176
"DUVB","s49",0,50,0.0152565220566078,-4.18274819151283
"DUVB","s50",0,51,0.0139011746858355,-4.2757819326439
"DUVB","s51",0,52,0.0126662326399888,-4.36881567377497
"DUVB","s52",0,53,0.0115409994418521,-4.46184941490605
"DUVB","s53",0,54,0.0105157288597653,-4.55488315603712
"DUVB","s54",0,55,0.00958154049042696,-4.64791689716819
"DUVB","s55",0,56,0.00873034284108958,-4.74095063829926
"DUVB","s56",0,57,0.00795476324492032,-4.83398437943034
"DUVB","s57",0,58,0.00724808400248779,-4.92701812056141
"DUVB","s58",0,59,0.00660418419626336,-5.02005186169248
"DUVB","s59",0,60,0.00601748667416168,-5.11308560282355
"DUVB","s60",0,61,0.00548290974291738,-5.20611934395463
"DUVB","s61",0,62,0.00499582315288907,-5.2991530850857
"DUVB","s62",0,63,0.00455200799305198,-5.39218682621677
"DUVB","s63",0,64,0.00414762014880898,-5.48522056734784
"DUVB","s64",0,65,0.00377915700610892,-5.57825430847892
"DUVB","s65",0,66,0.00344342711347937,-5.67128804960999
"DUVB","s66",0,67,0.00313752253920067,-5.76432179074106
"DUVB","s67",0,68,0.00285879368419255,-5.85735553187213
"DUVB","s68",-0.000102285348669029,69,0.00260482633245443,-5.95038927300321
"DUVB","s69",-0.0103402104029925,70,0.00237342074028138,-6.04342301413428
"DUVB","s70",-0.0238869713317749,71,0.00216257258313645,-6.13645675526535
"DUVB","s71",-0.039900890286027,72,0.0019704555951504,-6.22949049639642
"DUVB","s72",-0.0575064717828306,73,0.00179540575088043,-6.3225242375275
"DUVB","s73",-0.0815982997459099,74,0.00163590685231781,-6.41555797865857
"DUVB","s74",-0.141210939251061,75,0.00149057739630611,-6.50859171978964
"DUVB","s75",-0.217258062910814,76,0.00135815860862172,-6.60162546092071
"DUVB","s76",-0.2666539403073,77,0.00123750354107375,-6.69465920205179
"DUVB","s77",-0.318864053059243,78,0.00112756713718743,-6.78769294318286
"DUVB","s78",-0.363764631774398,79,0.00102739718042495,-6.88072668431393
"DUVB","s79",-0.40571328146897,80,0.000936126046541284,-6.973760425445
"DUVB","s80",-0.443297758178967,81,0.000852963188638053,-7.06679416657608
"DUVB","s81",-0.477959390970112,82,0.000777188289824504,-7.15982790770715
"DUVB","s82",-0.508310471626443,83,0.000708145024177179,-7.25286164883822
"DUVB","s83",-0.538658855870834,84,0.000645235371958748,-7.34589538996929
"DUVB","s84",-0.561869119115708,85,0.000587914439857136,-7.43892913110037
"DUVB","s85",-0.590666680714413,86,0.000535685741380322,-7.53196287223144
"DUVB","s86",-0.606691622657727,87,0.000488096896527863,-7.62499661336251
"DUVB","s87",-0.632595199771935,88,0.000444735713491745,-7.71803035449358
"DUVB","s88",-0.647105373575682,89,0.000405226618448127,-7.81106409562466
"DUVB","s89",-0.664449475754468,90,0.000369227402516555,-7.90409783675573
"DUVB","s90",-0.68032542739065,91,0.000336426257710347,-7.9971315778868
"DUVB","s91",-0.694746170644172,92,0.00030653907620498,-8.09016531901787
"ALBDO","s0",0,1,1.45630895831622,0.375905123909727
"ALBDO","s1",0,2,1.32693448421509,0.282871382778654
"ALBDO","s2",0,3,1.2090532818221,0.189837641647582
"ALBDO","s3",0,4,1.1016443205555,0.0968039005165092
"ALBDO","s4",0,5,1.00377727537633,0.00377015938543671
"ALBDO","s5",0,6,0.914604468757992,-0.0892635817456359
"ALBDO","s6",0,7,0.833353528509075,-0.182297322876708
"ALBDO","s7",0,8,0.759320697854897,-0.275331064007781
"ALBDO","s8",0,9,0.691864739833004,-0.368364805138854
"ALBDO","s9",0,10,0.630401383205366,-0.461398546269926
"ALBDO","s10",0,11,0.574398261780418,-0.554432287400999
"ALBDO","s11",0,12,0.523370303311792,-0.647466028532071
"ALBDO","s12",0,13,0.476875528034572,-0.740499769663144
"ALBDO","s13",0,14,0.43451122044801,-0.833533510794216
"ALBDO","s14",0,15,0.395910441186514,-0.926567251925289
"ALBDO","s15",0,16,0.360738848766403,-1.01960099305636
"ALBDO","s16",0,17,0.328691803679924,-1.11263473418743
"ALBDO","s17",0,18,0.299491729753571,-1.20566847531851
"ALBDO","s18",0,19,0.272885709916059,-1.29870221644958
"ALBDO","s19",0,20,0.248643295551648,-1.39173595758065
"ALBDO","s20",0,21,0.226554510464478,-1.48476969871172
"ALBDO","s21",0,22,0.206428032165209,-1.5778034398428
"ALBDO","s22",0,23,0.188089534727149,-1.67083718097387
"ALBDO","s23",0,24,0.171380178858469,-1.76387092210494
"ALBDO","s24",0,25,0.156155236112248,-1.85690466323601
