"date","observed","trend_ssm","slope_ssm"
2012-12-01,394.39,393.925664138402,0.187667495679672
2013-01-01,395.07,394.142666449196,0.187995049582006
2013-02-01,395.69,394.437020953144,0.188287311722762
2013-03-01,396.28,394.756628692234,0.188535999653395
2013-04-01,396.74,394.980851368604,0.1887728461761
2013-05-01,396.75,395.143518769485,0.189018354901491
2013-06-01,395.96,395.353779831039,0.189256814958355
2013-07-01,394.48,395.637804766027,0.189463829443058
2013-08-01,393.24,395.853891446799,0.18966201004151
2013-09-01,393.21,395.855231362738,0.189922678911311
2013-10-01,394.5,395.963313875512,0.190210503652191
2013-11-01,395.96,396.219628346822,0.190476394043372
2013-12-01,396.87,396.405664138397,0.190743757897203
2014-01-01,397.51,396.582666449191,0.191015681382125
2014-02-01,397.97,396.717020953138,0.1913064059485
2014-03-01,398.27,396.746628692243,0.191650784708869
2014-04-01,398.63,396.870851368612,0.192017537189914
2014-05-01,398.69,397.083518769474,0.19237743771718
2014-06-01,397.72,397.113779831042,0.192791131041043
2014-07-01,396.13,397.287804766039,0.193211051287755
2014-08-01,395.02,397.633891446799,0.193580244964849
2014-09-01,395.12,397.765231362731,0.193970090974787
2014-10-01,396.38,397.843313875514,0.1943983903296
2014-11-01,397.86,398.119628346824,0.19479950862358
2014-12-01,398.83,398.365664138398,0.195183625902531
2015-01-01,399.56,398.632666449191,0.195543912597552
2015-02-01,400.12,398.86702095314,0.195891321319996
2015-03-01,400.57,399.046628692238,0.196244133194467
2015-04-01,400.96,399.200851368605,0.196610888457838
2015-05-01,400.91,399.303518769485,0.197008815667185
2015-06-01,400.06,399.453779831032,0.197422254526178
2015-07-01,398.38,399.537804766033,0.197873320422543
2015-08-01,397.07,399.683891446817,0.198341569951054
2015-09-01,397.34,399.985231362732,0.198775642987306
2015-10-01,398.8,400.263313875508,0.199183400740571
2015-11-01,400.36,400.619628346836,0.199539019901054
2015-12-01,401.66,401.195664138393,0.199769711433998
2016-01-01,402.61,401.682666449184,0.199905094614014
2016-02-01,403.24,401.987020953144,0.200005819815822
2016-03-01,403.82,402.296628692238,0.200070177354532
2016-04-01,404.34,402.580851368605,0.200106611753272
2016-05-01,404.41,402.803518769483,0.200135560122721
2016-06-01,403.63,403.023779831036,0.200157830530136
2016-07-01,402.11,403.267804766026,0.20016554513336
2016-08-01,400.8,403.413891446812,0.200191203965409
2016-09-01,400.97,403.615231362736,0.200216481636529
2016-10-01,402.41,403.8733138755,0.200222558436544
2016-11-01,403.78,404.039628346826,0.200239886480118
2016-12-01,404.68,404.215664138397,0.200265245828025
2017-01-01,405.32,404.392666449197,0.200298324188422
2017-02-01,405.91,404.657020953137,0.200310147687773
2017-03-01,406.31,404.786628692235,0.200345431372792
2017-04-01,406.6,404.840851368614,0.200429200916085
2017-05-01,406.64,405.033518769483,0.200515545948301
2017-06-01,405.84,405.233779831027,0.200601975422497
2017-07-01,404.1,405.257804766025,0.200746995972099
2017-08-01,402.55,405.163891446819,0.200989789509084
2017-09-01,402.63,405.275231362744,0.201262330302511
2017-10-01,404.15,405.613313875505,0.20148947197945
2017-11-01,405.7,405.959628346825,0.201668558414118
2017-12-01,406.76,406.295664138396,0.201803059659959
2018-01-01,407.53,406.602666449196,0.201902654118137
2018-02-01,408.24,406.987020953138,0.201941708145549
2018-03-01,408.78,407.256628692229,0.201958309505773
2018-04-01,409.08,407.320851368605,0.202020613743604
2018-05-01,408.93,407.323518769489,0.202149066553747
2018-06-01,408.06,407.453779831038,0.202301372949337
2018-07-01,406.49,407.647804766026,0.202456425598912
2018-08-01,405.13,407.74389144681,0.202646773424599
2018-09-01,405.2,407.845231362742,0.20287073647972
2018-10-01,406.66,408.123313875503,0.203069743069124
2018-11-01,408.12,408.379628346829,0.203251082209348
2018-12-01,409.19,408.725664138394,0.203385043108026
2019-01-01,409.93,409.002666449184,0.203494576624348
2019-02-01,410.35,409.097020953152,0.2036403245557
2019-03-01,410.9,409.376628692236,0.203760865288526
2019-04-01,411.35,409.590851368605,0.203877934625749
2019-05-01,411.36,409.753518769484,0.204008678274674
2019-06-01,410.54,409.933779831032,0.204147301761198
2019-07-01,408.88,410.037804766036,0.204319147444257
2019-08-01,407.64,410.253891446814,0.204487088472265
2019-09-01,407.93,410.575231362734,0.204616255870315
2019-10-01,409.44,410.9033138755,0.204704455197146
2019-11-01,410.87,411.129628346822,0.204785483976315
2019-12-01,411.76,411.295664138399,0.204879370520819
2020-01-01,412.43,411.502666449192,0.204972552639916
2020-02-01,412.95,411.697020953144,0.205069257996745
2020-03-01,413.44,411.916628692237,0.205161139253905
2020-04-01,413.86,412.100851368604,0.205259968226662
2020-05-01,413.81,412.203518769481,0.205392839047868
2020-06-01,412.88,412.273779831034,0.205570548745894
2020-07-01,411.17,412.327804766029,0.205798543693132
2020-08-01,409.73,412.343891446823,0.206089488059148
2020-09-01,410,412.645231362742,0.20634882681558
2020-10-01,411.66,413.1233138755,0.206518000005498
2020-11-01,413.25,413.509628346815,0.206627513861548
2020-12-01,414.14,413.675664138395,0.206750496697796
2021-01-01,414.73,413.802666449193,0.20689994125275
2021-02-01,415.2,413.947020953137,0.207070139380335
2021-03-01,415.49,413.966628692242,0.207302540519161
2021-04-01,415.81,414.05085136862,0.207575781517934
2021-05-01,416.01,414.403518769475,0.207800878805674
2021-06-01,415.2,414.593779831027,0.208031796084239
2021-07-01,413.45,414.607804766037,0.20832708793041
2021-08-01,412.15,414.763891446814,0.208639713976018
2021-09-01,412.38,415.025231362734,0.208934853254952
2021-10-01,413.83,415.293313875518,0.209210366398057
2021-11-01,415.58,415.839628346813,0.209374023028095
2021-12-01,416.6,416.135664138389,0.209508923902552
2022-01-01,417.18,416.252666449193,0.209674519945138
2022-02-01,417.64,416.387020953149,0.2098651083691
2022-03-01,418.16,416.636628692236,0.210042509554971
2022-04-01,418.58,416.8208513686,0.210228478172882
2022-05-01,418.45,416.84351876948,0.210476682544639
2022-06-01,417.42,416.813779831037,0.210804594286782
2022-07-01,415.66,416.817804766039,0.211201118814486
2022-08-01,414.39,417.003891446813,0.211605976712878
2022-09-01,414.62,417.265231362737,0.211994332097832
2022-10-01,416.14,417.603313875512,0.212340849415481
2022-11-01,417.84,418.099628346818,0.21259313976085
2022-12-01,418.91,418.445664138381,0.212801151708217
2023-01-01,419.37,418.44266644919,0.213080769149305
2023-02-01,419.65,418.397020953148,0.213446236087455
2023-03-01,419.98,418.456628692249,0.213862749090006
